UserID;Gender;Age;Occupation;Zip-code
1321;F;25-34;sales/marketing;34639
2311;F;25-34;college/grad student;22902
4621;M;25-34;college/grad student;94305
751;F;25-34;technician/engineer;97201
4728;M;25-34;unemployed;31401
2780;M;25-34;technician/engineer;94133
3409;M;25-34;college/grad student;48127
4303;M;25-34;artist;91910
4381;M;25-34;college/grad student;65804
4990;F;25-34;college/grad student;55407
2658;M;25-34;executive/managerial;60115
4001;F;25-34;academic/educator;1860
3131;F;25-34;artist;90036
1932;M;25-34;executive/managerial;94114
3539;F;25-34;college/grad student;77006
4630;F;25-34;college/grad student;94610
1983;M;25-34;sales/marketing;92109
1457;M;25-34;academic/educator;95472
973;F;25-34;academic/educator;80026
3162;M;25-34;academic/educator;08854-3115
3853;M;25-34;sales/marketing;92614
4265;M;25-34;programmer;3060
3726;M;25-34;technician/engineer;92882
876;M;25-34;college/grad student;43202
1601;M;25-34;programmer;83001
5205;M;25-34;academic/educator;2908
3671;M;25-34;college/grad student;98102
1001;M;25-34;college/grad student;90210
3916;M;25-34;college/grad student;2134
3213;F;25-34;academic/educator;83705
609;M;25-34;executive/managerial;10012
3406;F;25-34;executive/managerial;85214
104;M;25-34;programmer;926
1115;F;25-34;academic/educator;60551
2436;M;25-34;executive/managerial;22902
1484;M;25-34;programmer;7054
898;M;25-34;executive/managerial;77005
2469;M;25-34;college/grad student;90048
3071;M;25-34;academic/educator;2115
2414;M;25-34;academic/educator;49503
1650;M;25-34;unemployed;94607
4554;F;25-34;homemaker;48306
1301;F;25-34;artist;10475
1203;F;25-34;academic/educator;6417
3783;M;25-34;executive/managerial;97267
633;M;25-34;technician/engineer;94131
6015;F;25-34;homemaker;80013
1467;M;25-34;customer service;97007
1223;M;25-34;artist;60102
3085;M;25-34;college/grad student;78703
1266;M;25-34;college/grad student;18104
5592;M;25-34;academic/educator;53706
5870;M;25-34;sales/marketing;98109
5220;M;25-34;executive/managerial;91436
3900;F;25-34;sales/marketing;55343
3429;F;25-34;executive/managerial;94602
3337;M;25-34;college/grad student;97214
5625;M;25-34;academic/educator;1760
4310;M;25-34;college/grad student;57006
4893;M;25-34;technician/engineer;48092
3277;M;25-34;technician/engineer;94107
2154;M;25-34;programmer;68508
1292;M;25-34;executive/managerial;94904
1971;F;25-34;sales/marketing;80230
650;M;25-34;technician/engineer;49445
1236;F;25-34;academic/educator;48316
5242;M;25-34;academic/educator;14608
5872;M;25-34;technician/engineer;61265
3609;F;25-34;technician/engineer;48239
499;F;25-34;academic/educator;55108
5480;F;25-34;sales/marketing;7030
846;M;25-34;customer service;80209
1383;F;25-34;executive/managerial;19806
1662;M;25-34;programmer;94121
5391;M;25-34;executive/managerial;10016
685;M;25-34;college/grad student;27514
5796;F;25-34;executive/managerial;10003
5984;M;25-34;academic/educator;60657
3683;M;25-34;artist;30606
3361;M;25-34;college/grad student;91790
2429;M;25-34;artist;22903
2999;M;25-34;executive/managerial;33813
1453;M;25-34;sales/marketing;19444
28;F;25-34;academic/educator;14607
3377;M;25-34;technician/engineer;3570
5761;M;25-34;writer;90048
4458;F;25-34;college/grad student;15701-2017
1546;M;25-34;college/grad student;22903
3611;M;25-34;artist;84321
5191;F;25-34;college/grad student;55455
1771;M;25-34;technician/engineer;75044
1988;F;25-34;academic/educator;85224
4143;F;25-34;customer service;60441
4588;F;25-34;college/grad student;48042
3375;M;25-34;college/grad student;89193
1395;M;25-34;artist;7026
5321;M;25-34;college/grad student;2457
5912;M;25-34;academic/educator;77064
5900;M;25-34;executive/managerial;60628
3231;M;25-34;executive/managerial;55112
4932;M;25-34;executive/managerial;63303
2790;M;25-34;writer;85013
2165;M;25-34;executive/managerial;32836
3478;M;25-34;executive/managerial;10019
5208;M;25-34;college/grad student;55455
687;F;25-34;executive/managerial;14136
5693;F;25-34;college/grad student;90034
1264;M;25-34;academic/educator;53711
2040;F;25-34;executive/managerial;2494
5759;F;25-34;academic/educator;8904
2663;F;25-34;college/grad student;2215
5711;M;25-34;executive/managerial;47714
3973;M;25-34;executive/managerial;60614
5236;M;25-34;sales/marketing;46268
2518;M;25-34;executive/managerial;11793
2774;M;25-34;academic/educator;92103
4376;F;25-34;customer service;27203
532;M;25-34;executive/managerial;94301
3498;M;25-34;technician/engineer;28052
5722;M;25-34;writer;48103
5852;F;25-34;academic/educator;94044
1175;F;25-34;artist;90020
4375;F;25-34;customer service;40241
5563;F;25-34;executive/managerial;11753
3833;M;25-34;academic/educator;68516
3811;M;25-34;scientist;98103
3872;M;25-34;academic/educator;14613
5938;M;25-34;academic/educator;35401
3167;M;25-34;artist;77056
1804;M;25-34;executive/managerial;22314
5088;M;25-34;technician/engineer;38111
3628;M;25-34;executive/managerial;78731
985;M;25-34;college/grad student;32608
2662;M;25-34;technician/engineer;2021
1525;F;25-34;self-employed;94706
4167;M;25-34;writer;22032
5369;M;25-34;scientist;2139
765;M;25-34;technician/engineer;74467
5701;M;25-34;executive/managerial;55311
4731;M;25-34;technician/engineer;98033
3140;F;25-34;college/grad student;78728
1827;F;25-34;academic/educator;7721
3260;M;25-34;college/grad student;44514
4316;M;25-34;doctor/health care;75080
3912;M;25-34;college/grad student;19104
655;F;25-34;artist;92629
2915;M;25-34;executive/managerial;23423
247;M;25-34;technician/engineer;94404
5858;M;25-34;college/grad student;1002
2813;M;25-34;writer;55406
1675;F;25-34;doctor/health care;97116
398;M;25-34;technician/engineer;55454
5386;M;25-34;sales/marketing;60045
4698;F;25-34;doctor/health care;55417
1216;M;25-34;artist;90292
962;F;25-34;academic/educator;80020
3426;M;25-34;writer;90046
4703;M;25-34;executive/managerial;2035
4033;M;25-34;doctor/health care;43551
2582;F;25-34;academic/educator;97201
4713;M;25-34;technician/engineer;90245
4641;M;25-34;executive/managerial;20016
3845;M;25-34;programmer;94065
2551;M;25-34;programmer;98133
2561;M;25-34;scientist;6460
5648;M;25-34;technician/engineer;48473
383;F;25-34;executive/managerial;78757
1235;F;25-34;executive/managerial;94043
5029;M;25-34;college/grad student;70115
4040;M;25-34;writer;75006
262;F;25-34;academic/educator;68503
1602;F;25-34;executive/managerial;10562
2953;M;25-34;writer;23225
2383;F;25-34;sales/marketing;95125
1879;M;25-34;college/grad student;29732
3658;F;25-34;executive/managerial;7090
1003;M;25-34;artist;19320
4225;F;25-34;clerical/admin;48197
4526;M;25-34;writer;10012
5539;F;25-34;writer;91403
1210;M;25-34;technician/engineer;27519
5561;F;25-34;clerical/admin;74075
5379;M;25-34;executive/managerial;84095
454;M;25-34;writer;55092
5696;F;25-34;sales/marketing;97367
4073;M;25-34;doctor/health care;70003
4287;M;25-34;executive/managerial;35244
3159;F;25-34;scientist;15213
5866;F;25-34;doctor/health care;6114
899;F;25-34;academic/educator;30605
675;M;25-34;writer;2048
3723;M;25-34;sales/marketing;53048
5845;F;25-34;clerical/admin;79411
2214;F;25-34;academic/educator;46807
3691;M;25-34;executive/managerial;21030
848;M;25-34;scientist;94121
1947;M;25-34;executive/managerial;94041
4076;M;25-34;technician/engineer;55344
6001;F;25-34;executive/managerial;94117
5629;M;25-34;sales/marketing;2465
1473;M;25-34;sales/marketing;6511
231;M;25-34;clerical/admin;55455
1351;F;25-34;technician/engineer;98034
4154;M;25-34;academic/educator;29440
2743;M;25-34;sales/marketing;72601
284;M;25-34;programmer;91910
5162;M;25-34;technician/engineer;94043
5399;M;25-34;academic/educator;12553
1946;M;25-34;sales/marketing;94110
1958;F;25-34;academic/educator;17055
4313;F;25-34;executive/managerial;7067
4525;M;25-34;sales/marketing;10021
2167;F;25-34;doctor/health care;95833
2928;M;25-34;artist;90068
4771;F;25-34;college/grad student;4101
4436;M;25-34;programmer;19067
5277;M;25-34;writer;91740
5270;M;25-34;programmer;87571
5617;M;25-34;sales/marketing;48336
5079;M;25-34;college/grad student;70003
3136;F;25-34;college/grad student;72801
559;F;25-34;executive/managerial;60422
5544;M;25-34;scientist;8876
4017;M;25-34;sales/marketing;17972
1058;M;25-34;academic/educator;97321
225;M;25-34;executive/managerial;11215
282;M;25-34;technician/engineer;94401
5733;M;25-34;college/grad student;48109
4205;F;25-34;scientist;87801
3255;F;25-34;scientist;91902
5576;M;25-34;college/grad student;55369
4032;M;25-34;programmer;56301
1267;M;25-34;scientist;12203
4162;F;25-34;sales/marketing;23221
1394;F;25-34;clerical/admin;94117
2787;M;25-34;college/grad student;60614
3972;F;25-34;doctor/health care;23229
2866;M;25-34;executive/managerial;53717
3142;M;25-34;writer;85719
443;M;25-34;clerical/admin;55421
1701;F;25-34;college/grad student;97233
3721;M;25-34;scientist;94065
1050;M;25-34;academic/educator;97302
3874;M;25-34;executive/managerial;92103
2809;M;25-34;executive/managerial;10016
4879;M;25-34;clerical/admin;60626
3986;M;25-34;executive/managerial;33324
5521;F;25-34;doctor/health care;2118
263;F;25-34;executive/managerial;22304
1801;F;25-34;doctor/health care;54729
2205;F;25-34;executive/managerial;10016
4290;M;25-34;technician/engineer;98661
3224;F;25-34;sales/marketing;93428
425;M;25-34;programmer;55303
5997;F;25-34;executive/managerial;10016
5813;M;25-34;executive/managerial;94117
5065;M;25-34;sales/marketing;28715
5252;M;25-34;writer;60622
4389;M;25-34;college/grad student;48072
4115;M;25-34;scientist;99353
5241;F;25-34;college/grad student;2138
3757;M;25-34;executive/managerial;92612
3290;M;25-34;sales/marketing;90292
1493;F;25-34;sales/marketing;60657
279;M;25-34;sales/marketing;91214
3785;F;25-34;writer;93401
4640;M;25-34;college/grad student;55417
1551;M;25-34;lawyer;20008
4914;F;25-34;academic/educator;2453
728;M;25-34;doctor/health care;11598
3737;M;25-34;sales/marketing;37127
2101;M;25-34;self-employed;48309
1938;F;25-34;artist;91351
2129;M;25-34;customer service;4103
1825;M;25-34;executive/managerial;50310
4992;F;25-34;artist;55106
3309;M;25-34;technician/engineer;20707
5744;F;25-34;college/grad student;66044
1666;M;25-34;sales/marketing;15241
5837;M;25-34;executive/managerial;60607
5785;F;25-34;executive/managerial;60607
1679;M;25-34;programmer;98052
3412;M;25-34;tradesman/craftsman;85213
174;M;25-34;self-employed;21203
5734;F;25-34;sales/marketing;10022
170;M;25-34;lawyer;7002
308;M;25-34;artist;10025
5781;M;25-34;artist;11106
3575;M;25-34;tradesman/craftsman;54915
3420;F;25-34;executive/managerial;48105
4471;M;25-34;doctor/health care;94108
840;F;25-34;clerical/admin;2828
2556;M;25-34;college/grad student;2430
4448;M;25-34;sales/marketing;6880
1471;M;25-34;technician/engineer;11106
1837;M;25-34;artist;8817
5856;F;25-34;executive/managerial;78232
5251;F;25-34;technician/engineer;97330
4312;M;25-34;tradesman/craftsman;78757
5735;M;25-34;doctor/health care;19342
3792;M;25-34;doctor/health care;68108
1588;M;25-34;lawyer;22043
3257;M;25-34;sales/marketing;94105
1845;M;25-34;artist;10002
5076;M;25-34;clerical/admin;19147
5923;M;25-34;executive/managerial;5401
3637;M;25-34;doctor/health care;94127
553;M;25-34;artist;94131
4477;M;25-34;executive/managerial;98908
380;M;25-34;artist;92024
1312;M;25-34;sales/marketing;60153
258;M;25-34;executive/managerial;55436
5893;M;25-34;executive/managerial;2139
1617;M;25-34;programmer;44060
5126;M;25-34;lawyer;2453
780;M;25-34;technician/engineer;91776
1775;M;25-34;college/grad student;70115
5485;M;25-34;college/grad student;8544
4835;M;25-34;writer;14450
2611;M;25-34;clerical/admin;7719
42;M;25-34;farmer;24502
3464;F;25-34;sales/marketing;78251
3918;M;25-34;tradesman/craftsman;30189
2400;F;25-34;self-employed;95687
1803;M;25-34;artist;50021
983;F;25-34;self-employed;99224
3404;M;25-34;farmer;95380
2920;M;25-34;artist;55116
1270;M;25-34;doctor/health care;12230
129;M;25-34;lawyer;20164
2380;M;25-34;college/grad student;22903
5070;M;25-34;artist;55344
4543;M;25-34;artist;11105
175;F;25-34;artist;95123
4540;F;25-34;sales/marketing;94301
4682;M;25-34;executive/managerial;5346
556;F;25-34;homemaker;37221
5443;M;25-34;programmer;1915
4688;M;25-34;homemaker;44310
1354;F;25-34;artist;94040
982;F;25-34;homemaker;92064
1682;M;25-34;artist;98102
4199;F;25-34;homemaker;32712
2552;F;25-34;homemaker;29369
1515;M;25-34;self-employed;48324
5326;M;25-34;artist;55408
5634;M;25-34;sales/marketing;55406
4203;M;25-34;tradesman/craftsman;58270
4939;M;25-34;executive/managerial;63105
2263;M;25-34;doctor/health care;70508
5522;M;25-34;sales/marketing;2460
2447;M;25-34;sales/marketing;3051
3466;M;25-34;sales/marketing;94306
4485;M;25-34;college/grad student;64112
3988;F;25-34;sales/marketing;60647
4093;M;25-34;college/grad student;70806
4215;M;25-34;executive/managerial;77006
2723;F;25-34;homemaker;28147
5370;M;25-34;programmer;98074
939;F;25-34;writer;20110-5616
5235;M;25-34;college/grad student;14607
3141;M;25-34;sales/marketing;81679
6040;M;25-34;doctor/health care;11106
1193;M;25-34;programmer;90712
2430;M;25-34;college/grad student;22902
4339;M;25-34;artist;78748
5268;F;25-34;artist;68502
530;M;25-34;artist;10019
5343;F;25-34;homemaker;60201
5731;F;25-34;lawyer;10022
4405;M;25-34;sales/marketing;98103
4353;M;25-34;executive/managerial;11215
1683;F;25-34;executive/managerial;98109
5571;F;25-34;homemaker;7307
5503;F;25-34;homemaker;55409
190;M;25-34;technician/engineer;55125
1229;F;25-34;college/grad student;48219
83;F;25-34;artist;94609
2063;M;25-34;college/grad student;43138
5281;M;25-34;artist;90210
1423;M;25-34;college/grad student;8540
2509;M;25-34;customer service;36109
1299;M;25-34;sales/marketing;2038
1793;M;25-34;college/grad student;20008
4394;M;25-34;college/grad student;43402
574;M;25-34;unemployed;90214
930;M;25-34;customer service;98380
1851;M;25-34;unemployed;59602
5799;M;25-34;customer service;80916
3449;M;25-34;sales/marketing;2142
579;M;25-34;customer service;32839
5975;M;25-34;sales/marketing;55104
3280;M;25-34;executive/managerial;33486
3855;M;25-34;technician/engineer;20886
4450;M;25-34;scientist;60611
3638;M;25-34;artist;90038
2249;M;25-34;customer service;60466
3097;F;25-34;customer service;10021
3385;F;25-34;homemaker;32212
854;F;25-34;self-employed;44092
991;F;25-34;homemaker;48103
4624;M;25-34;programmer;84062
2794;M;25-34;artist;20036
3975;F;25-34;customer service;43229
1485;F;25-34;homemaker;80538
1064;M;25-34;executive/managerial;91344
2118;M;25-34;sales/marketing;2148
3397;M;25-34;customer service;55414
3441;F;25-34;sales/marketing;94109
3123;M;25-34;artist;90401
2453;M;25-34;executive/managerial;55429
1759;M;25-34;self-employed;22112
996;M;25-34;technician/engineer;98102
375;M;25-34;artist;55106
3533;M;25-34;artist;55344
2581;M;25-34;lawyer;60611
474;M;25-34;technician/engineer;92126
5091;M;25-34;technician/engineer;19810
3424;M;25-34;doctor/health care;92111
207;M;25-34;programmer;94115
2367;F;25-34;homemaker;49424
5676;M;25-34;writer;78746
3342;F;25-34;customer service;92705
5641;F;25-34;technician/engineer;48473
2932;M;25-34;programmer;55346
3189;M;25-34;self-employed;90292
2927;M;25-34;programmer;24060
5587;M;25-34;technician/engineer;22041
3465;M;25-34;sales/marketing;45383
3902;M;25-34;customer service;46239
3084;M;25-34;self-employed;1581
4165;F;25-34;sales/marketing;94114
1931;M;25-34;artist;94114
3746;M;25-34;customer service;54703
43;M;25-34;programmer;60614
1025;M;25-34;self-employed;34677
981;M;25-34;writer;2141
2466;M;25-34;scientist;94303
2223;M;25-34;artist;60123
5233;M;25-34;customer service;97213
3147;M;25-34;sales/marketing;49355
3655;F;25-34;executive/managerial;94121
1492;M;25-34;programmer;98102
5381;M;25-34;sales/marketing;10009
4509;M;25-34;executive/managerial;38261
5779;M;25-34;customer service;10011
3851;M;25-34;programmer;60657
3870;M;25-34;technician/engineer;95050
1545;M;25-34;writer;20009
648;F;25-34;programmer;94131
1033;M;25-34;customer service;60076
373;F;25-34;artist;55347
2901;M;25-34;technician/engineer;78749
4039;M;25-34;self-employed;97401
1518;M;25-34;artist;95831
5990;F;25-34;writer;90046
4409;M;25-34;sales/marketing;65023
36;M;25-34;clerical/admin;94123
5307;M;25-34;customer service;85281
4484;F;25-34;technician/engineer;94613
3854;M;25-34;sales/marketing;30340
504;M;25-34;artist;17003
3288;M;25-34;sales/marketing;94133
2261;M;25-34;customer service;33025
543;M;25-34;customer service;55057
3790;F;25-34;technician/engineer;94618
2307;M;25-34;technician/engineer;2140
3567;M;25-34;sales/marketing;54915
4508;M;25-34;writer;15701
2043;M;25-34;sales/marketing;37931
4837;M;25-34;customer service;46254
3838;F;25-34;sales/marketing;10033
2902;M;25-34;programmer;98007
1406;M;25-34;college/grad student;91911
3080;M;25-34;writer;55410
1876;M;25-34;programmer;92024
4279;M;25-34;self-employed;43215
1389;M;25-34;technician/engineer;19801
